"Category","Minifilter","Altitude","Company"
"FSFilter Virtualization","svdriver.sys","131400","SnapVolumes Inc."
"FSFilter Virtualization","Sptvrt.sys","131300","Safend"
"FSFilter Virtualization","antirswf.sys","131210","Panzor Cybersecurity"
"FSFilter Virtualization","aicvirt.sys","131200","AI Consulting"
"FSFilter Virtualization","MEMEPMAgent.sys","130852","Microsoft"
"FSFilter Virtualization","sfo.sys","130100","Microsoft"
"FSFilter Virtualization","DeVolume.sys","130000","Microsoft"
"FSFilter Physical Quota management","quota.sys","125000","Microsoft"
"FSFilter Physical Quota management","qafilter.sys","124000","Veritas"
"FSFilter Physical Quota management","DroboFlt.sys","123900","Data Robotics"
"FSFilter Open File","insyncmf.sys","105000","InSync"
"FSFilter Open File","EscFilter.sys","102790.5","ESTsecurity Corp."
"FSFilter Open File","cbfilter20.sys","101010","Bentley Systems Inc"
"FSFilter Open File","SPILock8.sys","100900","Software Pursuits Inc."
"FSFilter Open File","Klbackupflt.sys","100800","Kaspersky"
"FSFilter Open File","repkap","100700","Vision Solutions"
"FSFilter Open File","symrg.sys","100600","Symantec"
"FSFilter Open File","adsfilter.sys","100500","PolyServ"
"FSFilter Open File","FMonitor.sys","100490","Safetica"
"FSFilter Open File","BFS.sys","100010","Microsoft"
"FSFilter Security Enhancer","TCIJDrv.sys","88400.5","Teradyne INC"
"FSFilter Security Enhancer","fileWORM.sys","88350.5","Fuddata Limited"
"FSFilter Security Enhancer","cbfilter20.sys","88320.5","MD Anderson Cancer Center"
"FSFilter Security Enhancer","KpHrd.sys","88300","Ivanti"
"FSFilter Security Enhancer","cbfilter20.sys","88250","Division-M"
"FSFilter Security Enhancer","flflt.sys","88240.5","PNP SECURE INC"
"FSFilter Security Enhancer","pfcflt.sys","88240","PNP SECURE INC"
"FSFilter Security Enhancer","arm_minifilter.sys","88232","Assured Info Security"
"FSFilter Security Enhancer","pegasus.sys","88230","Assured Info Security"
"FSFilter Security Enhancer","RSBDrv.sys","88220","SMTechnology Co."
"FSFilter Security Enhancer","psprotf.sys","88210","Panzor Cybersecurity"
"FSFilter Security Enhancer","DhtDriver64.sys","88180.5","DNP HyperTech Co., Ltd."
"FSFilter Security Enhancer","DhtDriver32.sys","88180.5","DNP HyperTech Co., Ltd."
"FSFilter Security Enhancer","ufsf.sys","88110.5","media-press.tv S.A."
"FSFilter Security Enhancer","DPMACL.sys","88100","Randtronics Pty"
"FSFilter Security Enhancer","dsbwnck.sys","88000","Easy Solution Inc."
"FSFilter Security Enhancer","cbfilter20.sys","87911","Automaton Inc"
"FSFilter Security Enhancer","cbfsfilter2017.sys","87910","Automaton Inc"
"FSFilter Security Enhancer","cbfsfilter2017.sys","87909","Automaton Inc"
"FSFilter Security Enhancer","cbfsfilter2017.sys","87908","Automaton Inc"
"FSFilter Security Enhancer","cbfsfilter2017.sys","87907","Automaton Inc"
"FSFilter Security Enhancer","cbfsfilter2017.sys","87906","Automaton Inc"
"FSFilter Security Enhancer","cbfsfilter2017.sys","87905","Automaton Inc"
"FSFilter Security Enhancer","cbfsfilter2017.sys","87904","Automaton Inc"
"FSFilter Security Enhancer","cbfsfilter2017.sys","87903","Automaton Inc"
"FSFilter Security Enhancer","cbfsfilter2017.sys","87902","Automaton Inc"
"FSFilter Security Enhancer","cbfsfilter2017.sys","87901","Automaton Inc"
"FSFilter Security Enhancer","cbfsfilter2017.sys","87900","Automaton Inc"
"FSFilter Security Enhancer","RansomStopDriver.sys","87810","Maddrix LLC"
"FSFilter Security Enhancer","rsbfsfilter.sys","87800","Corel Corporation"
"FSFilter Security Enhancer","hsmltflt.sys","87720","Hitachi Solutions"
"FSFilter Security Enhancer","hssfflt.sys","87710","Hitachi Solutions"
"FSFilter Security Enhancer","acmnflt.sys","87708","Hitachi Solutions"
"FSFilter Security Enhancer","ACSKFFD.sys","87700","Hitachi Solutions"
"FSFilter Security Enhancer","MyDLPMF.sys","87600","Comodo Group Inc."
"FSFilter Security Enhancer","asioeg.sys","87550.5","Encourage Technologies"
"FSFilter Security Enhancer","ByndFile.sys","87500.5","DriverEntry Kernel Development"
"FSFilter Security Enhancer","ScuaRaw.sys","87500","System.Object[]"
"FSFilter Security Enhancer","HDSFilter.sys","87400","NeoAutus Automation System"
"FSFilter Security Enhancer","ikfsmflt.sys","87300","IronKey Inc."
"FSFilter Security Enhancer","Klsec.sys","87200","Kaspersky Lab"
"FSFilter Security Enhancer","XtimUSBFsFilterDrv.sys","87190","Dalian CP-SDT Ltd"
"FSFilter Security Enhancer","RGFLT_FM.sys","87180","Hauri.inc"
"FSFilter Security Enhancer","flockflt.sys","87170","Ahranta Inc."
"FSFilter Security Enhancer","ZdCore.sys","87160","Zends Technological Solutions"
"FSFilter Security Enhancer","dcrypt.sys","87150","ReactOS Foundation"
"FSFilter Security Enhancer","hpradeo.sys","87140","Pradeo"
"FSFilter Security Enhancer","SDFSAGDRV.SYS","87130","ALPS SYSTEM INTERGRATION CO., LTD."
"FSFilter Security Enhancer","SDFSDEVFDRV.SYS","87120","ALPS SYSTEM INTERGRATION CO., LTD."
"FSFilter Security Enhancer","SDIFSFDRV.SYS","87110","ALPS SYSTEM INTERGRATION CO., LTD."
"FSFilter Security Enhancer","SDFSFDRV.SYS","87100","ALPS SYSTEM INTERGRATION CO., LTD."
"FSFilter Security Enhancer","CModule.sys","87070","Zhejiang Security Tech"
"FSFilter Security Enhancer","HHRRPH.sys","87010","H+H Software GmbH"
"FSFilter Security Enhancer","HHVolFltr.sys","87000","H+H Software GmbH"
"FSFilter Security Enhancer","CCRRSecMon.sys","86960","Cyber Crucible Inc."
"FSFilter Security Enhancer","RevoNetDriver.sys","86940.5","J's Communication Co."
"FSFilter Security Enhancer","SbieDrv.sys","86900","Sandboxie L.T.D"
"FSFilter Security Enhancer","assetpro.sys","86800","System.Object[]"
"FSFilter Security Enhancer","dlp.sys","86700","Tellus Software AS"
"FSFilter Security Enhancer","eps.sys","86600","Lumension Security"
"FSFilter Security Enhancer","RapportPG64.sys","86500","Trusteer"
"FSFilter Security Enhancer","amminifilter.sys","86400","AppSense"
"FSFilter Security Enhancer","Sniflt.sys","86300","Systemneeds, Inc"
"FSFilter Security Enhancer","SecFile.sys","86200","Secure By Design Inc."
"FSFilter Security Enhancer","philly.sys","86110","triCerat Inc."
"FSFilter Security Enhancer","reggy.sys","86100","triCerat Inc."
"FSFilter Security Enhancer","cygfilt.sys","86000","Livegrid Incorporated"
"FSFilter Security Enhancer","prelaunch.sys","85900","D3L"
"FSFilter Security Enhancer","aztagent.sys","85850.5","ARIA Cybersecurity"
"FSFilter Security Enhancer","csareg.sys","85810","Cisco Systems"
"FSFilter Security Enhancer","csaenh.sys","85800","Cisco Systems"
"FSFilter Security Enhancer","asi_ns_drv.sys","85750.5","ASHINI Co. Ltd."
"FSFilter Security Enhancer","asEpsDrv.sys","85750","ASHINI Co. Ltd."
"FSFilter Security Enhancer","CIDACL.sys","85700","GE Aviation (Digital Systems Germantown)"
"FSFilter Security Enhancer","CVDLP.sys","85610","CommVault Systems, Inc."
"FSFilter Security Enhancer","QGPEFlt.sys","85600","Quest Software"
"FSFilter Security Enhancer","Drveng.sys","85500","CA"
"FSFilter Security Enhancer","PPDMFilter_x64.sys","85550.5","PolicyPak Software Inc"
"FSFilter Security Enhancer","PPDMFilter_x86.sys","85550.5","PolicyPak Software Inc"
"FSFilter Security Enhancer","vracfil2.sys","85400","HAURI"
"FSFilter Security Enhancer","TFsDisk.sys","85300","Teruten"
"FSFilter Security Enhancer","rcMiniDrv.sys","85200","REDGATE CO.,LTD."
"FSFilter Security Enhancer","SnMc5xx.sys","85100","Informzaschita"
"FSFilter Security Enhancer","FSPFltd.sys","85010","Alfa"
"FSFilter Security Enhancer","AifaFFP.sys","85000","Alfa"
"FSFilter Security Enhancer","EsAccCtlFE.sys","84901","EgoSecure GmbH"
"FSFilter Security Enhancer","DpAccCtl.sys","84900","Softbroker GmbH"
"FSFilter Security Enhancer","privman.sys","84800","BeyondTrust"
"FSFilter Security Enhancer","eumntvol.sys","84700","Eugrid Inc"
"FSFilter Security Enhancer","SoloEncFilter.sys","84600","Soliton Systems"
"FSFilter Security Enhancer","sbfilter.sys","84500","UC4 Sofware"
"FSFilter Security Enhancer","cposfw.sys","84450","Check Point Software Technologies Ltd"
"FSFilter Security Enhancer","vsdatant.sys","84400","Zone Labs LLC"
"FSFilter Security Enhancer","SePnet.sys","84350","Humming Heads, Inc."
"FSFilter Security Enhancer","SePuld.sys","84340","Humming Heads, Inc."
"FSFilter Security Enhancer","SePpld.sys","84330","Humming Heads, Inc."
"FSFilter Security Enhancer","SePfsd.sys","84320","Humming Heads, Inc."
"FSFilter Security Enhancer","SePwld.sys","84310","Humming Heads, Inc."
"FSFilter Security Enhancer","SePprd.sys","84300","Humming Heads, Inc."
"FSFilter Security Enhancer","InPFlter.sys","84200","Humming Heads, Inc."
"FSFilter Security Enhancer","CProCtrl.sys","84100","Crypto-Pro"
"FSFilter Security Enhancer","spyshelter.sys","84000","Datpol"
"FSFilter Security Enhancer","clpinspprot.sys","83900","Information Technology Company Ltd."
"FSFilter Security Enhancer","AbrEpm.sys","83800","FastTrack Software ApS"
"FSFilter Security Enhancer","RansomRX.sys","83588.5","Unit 221B, LLC"
"FSFilter Security Enhancer","uvmfsflt.sys","83376","NEC Corporation"
"FSFilter Security Enhancer","HSOneFlt.sys","83249.5","Henry Schein One"
"FSFilter Security Enhancer","SYKernel.sys","83123.5","Schoolyear"
"FSFilter Security Enhancer","SYKernel32.sys","83123.5","Schoolyear"
"FSFilter Security Enhancer","CatoATDriver.sys","82997.5","CatoNetworks Ltd."
"FSFilter Security Enhancer","ipm.sys","82870.5","Virsec Systems Inc."
"FSFilter Security Enhancer","KeeperGuard.sys","82621.5","Keeper Security, Inc."
"FSFilter Security Enhancer","ProtectIt.sys","82373","TeraByte Inc."
"FSFilter Security Enhancer","dguard.sys","82300","Dmitry Varshavsky"
"FSFilter Security Enhancer","NSUSBStorageFilter.sys","82200","NetSupport Ltd"
"FSFilter Security Enhancer","RMSEFFMV.SYS","82100","CJSC Returnil Software"
"FSFilter Security Enhancer","BoksFLAC.sys","82000","Fox Technologies"
"FSFilter Security Enhancer","cpAcOnPnP.sys","81910","conpal GmbH"
"FSFilter Security Enhancer","cpsgfsmf.sys","81900","conpal GmbH"
"FSFilter Security Enhancer","ndevsec.sys","81800","Norman ASA"
"FSFilter Security Enhancer","ViewIntus_RTDG.sys","81700","Pentego Technologies Ltd"
"FSFilter Security Enhancer","BKSandFS.sys","81640","Binklac Workstation"
"FSFilter Security Enhancer","BWAnticheat.sys","81638","Binklac Workstation"
"FSFilter Security Enhancer","airlock.sys","81630","Airlock Digital Pty Ltd"
"FSFilter Security Enhancer","zam.sys","81620",""
"FSFilter Security Enhancer","ANXfsm.sys","81610","Arcdo"
"FSFilter Security Enhancer","CDrSDFlt.sys","81600","Arcdo"
"FSFilter Security Enhancer","crnselfdefence32.sys","81500","Coranti Inc."
"FSFilter Security Enhancer","crnselfdefence64.sys","81500","Coranti Inc."
"FSFilter Security Enhancer","zlock_drv.sys","81400","SecurIT"
"FSFilter Security Enhancer","f101fs.sys","81300","Fortres Grand Corp."
"FSFilter Security Enhancer","sentinelargus.sys","81250.5","Digital Information Technologies Corporation"
"FSFilter Security Enhancer","sysgar.sys","81200","Nucleus Data Recover"
"FSFilter Security Enhancer","EmbargoM.sys","81100","ScriptLogic"
"FSFilter Security Enhancer","KSkyMonitor.sys","81080","Sky Monitor"
"FSFilter Security Enhancer","ngssdef.sys","81050","Wontok Inc"
"FSFilter Security Enhancer","ssb.sys","81041","Wontok Inc"
"FSFilter Security Enhancer","regflt.sys","81040","Wontok Inc"
"FSFilter Security Enhancer","fsds2a.sys","81000","Splitstreem Ltd"
"FSFilter Security Enhancer","HeimdalInsights.sys","80950.5","Heimdal Security A/S"
"FSFilter Security Enhancer","csacentr.sys","80900","Cisco Systems"
"FSFilter Security Enhancer","ScvFLT50.sys","80850","Secuve Ltd"
"FSFilter Security Enhancer","paritydriver.sys","80800","Bit9, Inc."
"FSFilter Security Enhancer","nkfsprot.sys","80710","Konneka"
"FSFilter Security Enhancer","nkprot.sys","80700","KONNEKA Information Technologies"
"FSFilter Security Enhancer","acpadlock.sys","80691","IntSoft Co., Ltd"
"FSFilter Security Enhancer","ksmf.sys","80690","IntSoft Co., Ltd"
"FSFilter Security Enhancer","amsdk.sys","80682.5","WatchDogDevelopment.com, LLC"
"FSFilter Security Enhancer","im.sys","80680","CrowdStrike"
"FSFilter Security Enhancer","SophosED.sys","80670","Sophos"
"FSFilter Security Enhancer","jazzfile.sys","80660","Jazz Networks"
"FSFilter Security Enhancer","SMXFs.sys","80500","OSR"
"FSFilter Copy Protection","plypFsMon.sys","67100","PolyPort Inc."
"FSFilter Copy Protection","d3clock.sys","67000","D3CRYPT3D LLC"
"FSFilter Copy Protection","cbfltfs4.sys","66500","I3D Technology Inc"
"FSFilter Copy Protection","CkProcess.sys","66100","KASHU SYSTEM DESIGN INC."
"FSFilter Copy Protection","dlmfprot.sys","66000","Data Encrypt Sys"
"FSFilter Copy Protection","baprtsef.sys","65700","BitArmor Systems, Inc"
"FSFilter Copy Protection","sxfpss.sys","65600","Skanix AS"
"FSFilter Copy Protection","rgasdev.sys","65500","Macrovision"
"FSFilter Copy Protection","SkyFPDrv.sys","65410","Sky Co. Ltd."
"FSFilter Copy Protection","SkyLWP.sys","65400","Sky Co. Ltd."
"FSFilter Copy Protection","SkySDVRF.sys","65390","Sky Co. Ltd."
"FSFilter Copy Protection","SnEraser.sys","65300","Informzaschita"
"FSFilter Copy Protection","vfilter.sys","65200","RSJ Software GmbH"
"FSFilter Copy Protection","COGOFlt32.sys","65100","Fortium Technologies Ltd"
"FSFilter Copy Protection","COGOFlt64.sys","65100","Fortium Technologies Ltd"
"FSFilter Copy Protection","COGOFLTia64.sys","65100","Fortium Technologies Ltd"
"FSFilter Copy Protection","scrubber.sys","65000","Microsoft"
"FSFilter Copy Protection","SmDLP.sys","64100","SmTools"
"FSFilter Copy Protection","BRDriver.sys","64000","BitRaider LLC"
"FSFilter Copy Protection","BRDriver64.sys","64000","BitRaider LLC"
"FSFilter Copy Protection","mind.sys","63250.5","Mind Security Ltd."
"FSFilter Copy Protection","X7Ex.sys","62500","Exent Technologies Ltd"
"FSFilter Copy Protection","LibertyFSF.sys","62300","Bayalink Solutions Co"
"FSFilter Copy Protection","axfsdrv2.sys","62100","Axence Software Inc."
"FSFilter Copy Protection","sds.sys","62000","Egress Software"
"FSFilter Copy Protection","zzenc.sys","61650.5","Imdtech LLC"
"FSFilter Copy Protection","TotalSystemAuditor.sys","61600","ANRC LLC"
"FSFilter Copy Protection","MBAMApiary.sys","61500","Malwarebytes Corp."
"FSFilter Copy Protection","WA_FSW.sys","61400","System.Object[]"
"FSFilter Copy Protection","ViewIntus_RTAS","61300","Pentego Technologies"
"FSFilter Copy Protection","tffac.sys","61200","Toshiba Corporation"
"FSFilter Copy Protection","tccp.sys","61100","TrusCont Ltd"
"FSFilter Copy Protection","KomFS.sys","61000","KOM Networks"
"FSFilter Bottom","RMPFileMounter.sys","48000","ManageEngine Zoho"
"FSFilter Bottom","ARXFlt.sys","47750.5","ArmorxAI"
"FSFilter Bottom","MFPAMCtrl.sys","47500","Micro Focus"
"FSFilter Bottom","cbfsfilter2017.sys","47400","12d Synergy"
"FSFilter Bottom","System.Object[]","47300","Pismo Technic Inc."
"FSFilter Bottom","AlfaVS.sys","47290.5","AlfaSP.com"
"FSFilter Bottom","DLDriverMiniFlt.sys","47200","Acronis"
"FSFilter Bottom","DLPDriverProt.sys","47199.5","Acronis"
"FSFilter Bottom","hsmltlib.sys","47110","Hitachi Solutions"
"FSFilter Bottom","hskdlib.sys","47100","Hitachi Solutions"
"FSFilter Bottom","acmnlib.sys","47090","Hitachi Solutions"
"FSFilter Bottom","dxfm.sys","47050.5","DACS Laboratories GmbH"
"FSFilter Bottom","aictracedrv_b.sys","47000","AI Consulting"
"FSFilter Bottom","SBox.sys","46950","ASF Labs 2019 LTD"
"FSFilter Bottom","hhdcfltr.sys","46900","Seagate Technology"
"FSFilter Bottom","AmdFSMini.sys","46890.5","Advanced Micro Devices"
"FSFilter Bottom","Npsvctrig.sys","46000","Microsoft"
"FSFilter Bottom","klvfs.sys","44900","Kaspersky Lab"
"FSFilter Bottom","klbackupflt.sys","44890","Kaspersky Lab"
"FSFilter Bottom","rsfxdrv.sys","41000","Microsoft"
"FSFilter Bottom","defilter.sys","40900","Microsoft"
"FSFilter Bottom","AppVVemgr.sys","40800","Microsoft"
"FSFilter Bottom","wofadk.sys","40730","Microsoft"
"FSFilter Bottom","wof.sys","40700","Microsoft"
"FSFilter Bottom","Fileinfo.sys (old - to be retired)","40500","Microsoft"
"FSFilter Bottom","WinSetupBoot.sys","40400","Microsoft"
"FSFilter Bottom","WinSetupMon.sys","40300","Microsoft"
